loanId,memberId,yearsEmployment,homeOwnership,annualIncome,dtiRatio,lengthCreditHistory,numTotalCreditLines,numOpenCreditLines,numOpenCreditLines1Year,revolvingBalance,revolvingUtilizationRate,numDerogatoryRec,numDelinquency2Years,numChargeoff1year,numInquiries6Mon,isJointApplication,loanAmount,term,interestRate,monthlyPayment,grade,loanStatus
1396517,2891038,0.5,0,47297,19.26,4,14,10.0,7,10919,69.49,1,12,6,2,0.0,20478.0,60,22.23,568,12,0
1677665,2702474,0.5,2,53270,19.04,8,16,11.0,7,10655,69.8,0,0,0,0,0.0,21843.0,60,16.32,623,14,0
1279506,2432087,12.0,2,52082,8.92,4,13,10.0,6,14207,86.85,0,0,0,1,0.0,34770.0,36,23.5,1355,15,0
1012551,2573855,1.0,0,58675,25.52,11,11,6.0,4,10883,100.0,0,17,14,2,0.0,19746.0,36,6.63,606,5,0
1485160,2022708,12.0,2,53911,25.34,15,12,8.0,7,10983,73.01,0,0,0,3,0.0,18636.0,48,28.36,653,9,0
1222960,2864791,3.0,1,48297,9.84,28,14,12.0,11,13413,67.98,0,0,0,2,0.0,14888.0,60,24.11,429,12,0
1080830,2397762,0.5,0,58038,18.74,30,13,9.0,7,12558,78.06,0,4,4,0,0.0,22678.0,36,20.79,852,5,0
1499822,2187738,3.0,0,60731,27.49,8,14,9.0,5,11307,62.08,0,0,0,0,0.0,22067.0,48,6.52,524,14,0
1121586,2174399,8.0,0,50265,18.53,5,9,6.0,5,13091,69.0,0,3,3,0,0.0,17838.0,48,12.64,475,13,0
1083438,2007153,3.0,1,48276,31.19,2,9,6.0,3,12610,73.12,1,0,0,2,0.0,27218.0,36,16.77,967,13,0
1268100,2436176,8.0,2,56042,19.55,9,12,10.0,5,16406,44.73,0,0,0,2,0.0,10434.0,48,11.3,271,7,0
1659600,2146373,3.0,2,49770,23.63,3,16,10.0,9,13237,63.66,0,0,0,1,0.0,21875.0,60,14.88,519,10,0
1440406,2280040,12.0,2,49988,19.53,3,14,10.0,8,12466,92.14,0,3,3,0,0.0,14822.0,48,23.47,479,15,0
1529232,2400292,8.0,2,48808,16.95,8,10,8.0,4,17267,34.6,0,0,0,0,0.0,19928.0,48,9.37,499,15,0
1100736,2104522,12.0,1,55561,10.62,6,12,8.0,5,12895,78.71,0,0,0,0,0.0,16966.0,60,17.25,424,15,0
1032702,2661915,1.0,0,52194,11.4,3,15,9.0,5,14849,42.73,0,0,0,0,0.0,24142.0,60,7.11,479,14,0
1085358,2352648,12.0,2,53635,19.27,18,14,13.0,10,15962,78.61,0,0,0,0,0.0,26817.0,48,14.3,737,10,0
1152339,2197111,8.0,0,49800,22.4,7,15,10.0,8,15014,51.22,0,0,0,2,0.0,22819.0,36,14.92,790,15,0
1053860,2524879,1.0,0,50710,24.15,4,7,6.0,4,6181,47.07,0,0,0,3,0.0,20906.0,36,18.09,757,11,0
1262963,2774785,12.0,1,51529,15.07,1,15,9.0,5,9241,82.35,0,0,0,1,0.0,16859.0,36,14.75,582,15,0
1857964,2554243,1.0,2,53260,10.18,8,14,11.0,11,14039,68.02,0,2,2,1,0.0,23929.0,48,16.96,690,14,0
1677766,2763701,1.0,0,50801,22.24,4,16,10.0,7,10389,98.29,0,0,0,0,0.0,23747.0,60,10.38,509,7,0
1315806,2077970,12.0,2,56394,27.07,20,15,9.0,5,14557,61.88,0,6,6,2,1.0,23541.0,60,5.8,453,10,0
1053148,2298678,0.5,1,52274,16.79,36,6,4.0,3,13799,89.96,0,0,0,0,0.0,20447.0,48,11.31,532,3,0
1398305,2221960,0.5,1,49439,10.87,1,11,7.0,4,12925,69.41,0,15,8,0,0.0,24272.0,48,14.94,675,14,0
1309143,2369235,12.0,2,52174,17.85,1,9,5.0,3,16528,54.87,1,0,0,1,0.0,19839.0,36,21.38,751,14,0
1409700,2311598,12.0,1,55222,12.65,6,19,13.0,7,10520,69.79,0,0,0,0,0.0,26791.0,36,10.99,877,8,0
1544906,2889243,1.0,1,50187,26.68,5,8,6.0,6,14944,76.24,0,0,0,0,0.0,19421.0,60,18.36,497,9,0
1065881,2117131,8.0,1,49805,14.92,6,13,9.0,6,9880,66.19,0,0,0,18,0.0,26901.0,48,13.03,722,10,0
1063875,2503179,8.0,1,45921,13.22,8,15,11.0,7,14797,49.14,0,0,0,2,0.0,22103.0,48,16.97,637,14,0
1255322,2654207,1.0,0,50495,14.93,8,16,9.0,6,13853,76.56,0,0,0,17,0.0,24907.0,48,11.67,652,12,0
1275751,2810909,1.0,0,50298,20.57,32,16,14.0,11,14393,69.45,0,0,0,1,0.0,15159.0,36,14.79,524,14,0
1587826,2547123,12.0,2,49793,19.5,4,12,11.0,8,17377,73.9,0,2,2,3,0.0,21078.0,48,8.35,518,11,0
1517585,2682811,1.0,1,50985,16.32,1,21,19.0,16,12842,63.63,0,0,0,0,0.0,23685.0,60,13.67,547,12,0
1503022,2289369,12.0,0,47576,20.59,6,16,11.0,9,14461,59.94,0,1,1,0,0.0,26891.0,60,10.15,684,5,0
1493523,2131610,0.5,2,53021,19.19,2,13,7.0,5,16813,35.41,0,0,0,1,0.0,20255.0,60,9.52,426,13,0
1028046,2441823,8.0,2,48980,14.98,2,20,10.0,6,14454,61.83,0,0,0,0,0.0,21598.0,36,9.41,691,9,0
1149293,2575701,3.0,0,51814,23.9,7,19,16.0,9,15898,76.1,14,0,0,0,0.0,21556.0,60,7.16,428,13,0
1846182,2138266,1.0,0,48729,21.59,3,10,6.0,5,13696,71.28,1,0,0,4,0.0,21350.0,48,9.97,541,7,0
1553243,2144200,3.0,0,51477,14.3,5,12,7.0,6,11722,87.35,1,0,0,0,0.0,27238.0,60,24.72,795,9,0
1345148,2801258,1.0,1,52702,23.28,2,14,13.0,12,14060,64.92,10,0,0,0,0.0,16596.0,36,12.18,553,11,0
1323114,2250945,12.0,1,56961,19.97,10,18,17.0,9,13121,88.69,0,0,0,0,0.0,19644.0,36,19.23,722,15,0
1685871,2403928,3.0,1,53694,27.67,5,12,10.0,9,13770,77.67,0,5,5,0,0.0,25760.0,36,13.91,879,9,0
1856274,2514403,3.0,2,52248,13.68,2,14,10.0,5,12687,76.08,0,0,0,8,0.0,20936.0,60,15.86,508,11,0
1334858,2778814,8.0,1,53505,20.96,3,20,20.0,18,12682,94.31,15,0,0,0,0.0,19010.0,60,9.77,402,9,0
1166989,2815487,12.0,2,55505,13.96,9,19,11.0,8,15857,69.83,0,0,0,0,0.0,23291.0,36,11.05,763,12,0
1559546,2046815,8.0,2,52714,19.43,2,16,11.0,9,15184,34.31,7,0,0,0,0.0,12316.0,36,7.79,385,10,0
1313433,2495735,3.0,0,59213,14.43,39,15,8.0,7,12778,39.11,0,0,0,0,0.0,29360.0,48,25.97,989,2,0
1564642,2682731,3.0,1,53511,9.27,4,12,11.0,6,17250,53.57,0,7,7,0,0.0,23580.0,48,25.22,785,11,0
1798484,2067760,0.5,1,51002,12.9,5,16,15.0,11,15213,90.0,0,0,0,2,1.0,23192.0,60,9.69,489,8,0
1827892,2036925,3.0,2,46776,16.38,10,21,14.0,10,12560,75.7,0,0,0,2,0.0,23772.0,60,10.57,512,15,0
1869557,2032554,1.0,1,53303,11.57,9,16,14.0,8,15362,73.5,0,2,2,2,0.0,19942.0,60,20.41,533,2,0
1326198,2745696,8.0,1,56688,18.67,10,6,5.0,4,15508,73.64,0,0,0,0,0.0,20659.0,60,16.07,499,6,0
1537514,2816701,3.0,2,51610,18.57,18,18,10.0,5,15984,60.29,0,2,2,1,0.0,26606.0,48,9.62,670,13,0
1661045,2374270,1.0,2,52349,17.13,16,16,14.0,12,16767,69.38,0,0,0,1,0.0,26646.0,36,10.65,868,13,0
1251182,2697917,0.5,0,52667,22.54,24,19,11.0,6,16718,89.38,0,0,0,0,1.0,17646.0,36,16.06,621,13,0
1096821,2868801,3.0,0,56763,21.99,2,15,15.0,10,14361,39.16,0,0,0,0,0.0,17411.0,60,13.44,400,10,0
1525702,2292691,1.0,1,52662,20.94,10,12,8.0,6,8199,52.89,0,0,0,1,0.0,27145.0,48,13.59,736,2,0
1079433,2198881,3.0,0,54331,18.77,7,19,10.0,9,14350,78.39,0,18,14,1,1.0,26337.0,36,8.08,826,12,0
1450756,2375927,3.0,1,52730,22.45,9,26,14.0,9,11628,62.26,0,0,0,16,0.0,26009.0,48,18.8,775,3,0
1608939,2840127,3.0,0,52341,16.51,6,12,8.0,6,13515,63.93,0,20,20,2,0.0,30243.0,48,19.6,914,2,0
1704098,2496471,0.5,1,50112,13.02,9,16,15.0,9,14401,75.38,0,0,0,17,0.0,24575.0,60,10.64,530,9,0
1140143,2520514,0.5,1,55687,19.0,7,18,10.0,8,13134,71.0,0,2,2,0,0.0,19842.0,60,13.41,456,4,0
1480262,2166914,0.5,1,45396,14.9,7,8,5.0,3,14006,100.0,0,0,0,0,0.0,19407.0,60,6.32,378,12,0
1106081,2130944,0.5,1,50283,14.12,30,14,9.0,8,15415,59.86,0,0,0,1,0.0,28000.0,60,15.35,671,13,0
1446897,2593441,0.5,1,48121,16.29,15,15,13.0,9,13018,77.36,0,0,0,0,0.0,28825.0,48,19.27,866,15,0
1544894,2253203,0.5,0,55118,26.31,1,19,17.0,10,14821,74.81,0,3,2,0,0.0,24403.0,36,10.48,793,4,0
1207675,2577190,0.5,0,53993,20.25,13,19,12.0,9,13776,79.0,0,0,0,0,0.0,19663.0,60,24.89,576,8,0
1262376,2644969,3.0,0,53198,13.93,5,14,12.0,7,17594,66.57,1,0,0,0,0.0,16622.0,48,22.03,524,8,0
1884306,2016513,0.5,0,50418,17.85,5,14,13.0,8,18540,89.66,0,0,0,2,0.0,20910.0,36,20.75,785,9,0
1526089,2753887,0.5,2,51729,19.16,5,12,9.0,6,12329,72.85,0,0,0,1,0.0,18897.0,36,10.35,613,14,0
1455174,2592379,12.0,2,49637,12.9,8,13,10.0,6,14446,45.75,3,0,0,0,0.0,22164.0,60,12.81,502,10,0
1859465,2390433,8.0,0,46916,23.06,4,16,12.0,7,12228,100.0,3,0,0,2,0.0,15586.0,48,14.06,426,12,0
1485287,2426223,1.0,1,48293,14.33,2,16,10.0,5,12100,84.73,0,1,1,1,0.0,27601.0,36,12.88,928,1,0
1185215,2251133,3.0,2,47822,22.06,5,15,13.0,10,12925,100.0,0,1,1,1,0.0,23743.0,36,20.7,891,8,0
1816320,2258997,3.0,1,47697,19.6,5,24,16.0,12,15095,47.91,0,0,0,1,0.0,28541.0,48,16.01,809,7,0
1358031,2742602,8.0,2,46633,19.59,4,14,11.0,10,18586,46.12,0,7,4,0,0.0,21341.0,48,13.72,580,12,0
1094518,2706089,12.0,0,51597,19.7,5,17,14.0,10,10871,81.74,9,0,0,14,0.0,23625.0,36,9.43,756,15,0
1388068,2413394,1.0,2,53034,26.73,5,20,10.0,5,12775,86.43,0,0,0,0,0.0,16894.0,60,22.14,468,8,0
1343573,2403012,1.0,1,50911,16.31,10,18,10.0,7,11161,69.53,0,12,9,1,0.0,29127.0,60,19.28,760,14,0
1165203,2123741,8.0,1,52478,12.07,6,11,6.0,3,12306,80.76,0,1,1,10,1.0,32705.0,48,7.56,792,14,0
1300938,2519930,1.0,1,59575,26.6,15,13,9.0,7,16802,78.81,10,1,1,2,1.0,31142.0,36,20.05,1158,11,0
1496754,2564742,3.0,0,48468,21.25,6,12,7.0,4,14618,50.65,0,14,7,1,0.0,20735.0,48,19.94,630,13,0
1404819,2082571,8.0,1,56430,27.75,4,11,10.0,6,14131,70.93,0,0,0,2,0.0,26000.0,60,10.72,848,4,0
1266479,2398975,1.0,1,44789,9.32,22,22,20.0,18,11058,82.98,1,3,2,0,1.0,15468.0,60,22.89,435,2,0
1663246,2460821,8.0,2,59954,24.76,2,15,9.0,5,11312,72.59,1,0,0,3,0.0,16840.0,36,19.14,618,14,0
1648334,2164971,3.0,2,45845,15.9,3,14,13.0,9,14032,50.4,0,0,0,0,0.0,34718.0,48,23.13,1115,14,0
1017580,2085884,12.0,0,47566,24.68,10,7,6.0,3,11443,82.45,0,0,0,0,0.0,26285.0,60,5.28,499,13,0
1688905,2586751,8.0,1,48737,28.17,19,16,9.0,6,15404,77.18,0,1,1,1,0.0,14595.0,60,15.95,355,7,0
1874806,2753954,0.5,0,56788,21.01,24,14,10.0,10,11623,56.87,0,0,0,2,0.0,21180.0,36,23.21,822,13,0
1512188,2301624,0.5,1,51180,25.4,2,18,15.0,9,12961,68.03,0,0,0,0,0.0,23136.0,60,15.01,551,13,0
1560837,2056218,12.0,2,47610,17.27,1,12,6.0,5,9830,83.16,14,0,0,11,0.0,18275.0,60,20.31,487,5,0
1578648,2565862,0.5,1,54473,20.45,10,17,14.0,13,15142,80.89,0,0,0,1,0.0,16308.0,60,6.91,322,7,0
1248878,2775361,1.0,0,52965,21.7,2,17,16.0,11,17696,63.81,0,0,0,1,0.0,26636.0,60,11.0,579,14,0
1813894,2679288,1.0,1,48047,33.85,5,20,11.0,8,12362,70.72,0,0,0,7,0.0,25618.0,60,15.07,610,14,0
1297492,2551660,8.0,1,49306,18.87,2,16,10.0,8,14184,80.68,0,0,0,3,0.0,26246.0,48,6.7,625,1,0
1663095,2503631,3.0,0,54078,22.04,9,17,16.0,8,10963,68.69,0,1,1,0,0.0,28958.0,48,22.13,914,1,0
1856341,2423194,8.0,0,49041,20.85,1,15,11.0,9,13778,69.9,0,16,14,0,0.0,34916.0,36,12.08,1161,7,0
1346833,2144437,8.0,0,48864,15.69,2,21,16.0,12,13288,76.89,0,0,0,17,0.0,23358.0,60,10.18,498,8,0
1574493,2721675,8.0,1,55660,23.55,1,19,15.0,15,15603,100.0,0,0,0,1,0.0,17532.0,60,23.2,496,11,0
1422871,2274017,8.0,2,49600,18.21,23,13,11.0,10,15599,82.56,4,0,0,0,0.0,22647.0,60,20.41,605,12,0
1081312,2676189,0.5,1,52798,16.28,26,14,13.0,11,14249,53.5,0,0,0,0,0.0,27196.0,48,13.03,730,15,0
1746741,2597874,1.0,1,49339,12.24,14,13,13.0,8,13475,68.54,0,0,0,1,0.0,26202.0,48,13.42,708,8,0
1261538,2062845,1.0,1,57713,22.92,1,11,8.0,7,13304,41.86,0,0,0,1,0.0,29405.0,60,17.81,744,11,0
1783387,2317976,8.0,2,57103,16.26,40,15,12.0,7,13297,80.79,0,1,1,1,0.0,29146.0,60,16.15,711,5,0
1075617,2621868,3.0,0,52173,16.5,5,14,12.0,10,18396,93.36,0,6,3,0,0.0,17544.0,36,17.55,630,15,0
1540269,2133119,0.5,1,54903,18.03,10,14,7.0,4,13831,66.57,0,10,6,1,0.0,22852.0,60,12.85,518,8,0
1452686,2761820,0.5,2,51676,25.05,20,15,15.0,14,14560,73.87,9,2,2,0,0.0,19602.0,48,10.96,506,4,0
1063202,2464988,12.0,0,51400,17.89,7,13,8.0,5,16315,74.42,0,0,0,0,0.0,28286.0,60,17.31,708,11,0
1688088,2772055,0.5,1,57613,25.87,16,14,12.0,10,13926,63.38,0,0,0,0,0.0,22808.0,60,10.61,491,14,0
1421649,2288737,8.0,2,47853,21.27,20,13,11.0,7,11843,53.15,0,1,1,3,0.0,26686.0,48,10.99,690,9,0
1665041,2142588,12.0,0,48229,23.07,2,17,12.0,7,8947,55.85,0,0,0,1,0.0,20999.0,60,9.38,440,12,0
1582598,2423126,0.5,2,56244,23.58,37,13,9.0,7,14798,68.25,0,15,9,2,0.0,14055.0,48,8.96,349,9,0
1355434,2001446,1.0,2,53152,14.53,2,16,15.0,9,15699,53.82,2,0,0,0,0.0,17679.0,60,18.69,456,12,0
1706058,2693999,12.0,2,49600,22.72,7,14,9.0,5,17621,63.18,0,0,0,1,0.0,18411.0,36,18.0,666,12,0
1896484,2736423,8.0,1,52090,27.82,30,16,16.0,12,11089,81.34,0,0,0,2,0.0,19563.0,60,10.02,416,9,0
1200563,2283617,1.0,1,58563,16.19,4,17,11.0,6,11478,70.61,1,0,0,9,0.0,17823.0,48,8.82,442,10,0
1039993,2814525,1.0,1,53397,17.41,36,17,10.0,10,13537,60.73,0,0,0,2,0.0,29479.0,60,9.82,624,11,0
1809744,2251635,8.0,1,60893,20.32,7,12,6.0,5,15388,85.12,0,6,6,1,0.0,18504.0,36,12.77,621,13,0
1625750,2111315,3.0,1,44576,19.5,1,14,9.0,6,16387,61.31,1,0,0,0,0.0,23252.0,48,14.02,636,14,0
1302864,2563292,12.0,0,49051,17.45,7,17,14.0,11,13614,53.44,1,0,0,0,0.0,21192.0,48,19.39,638,9,0
1239478,2529599,3.0,1,44160,16.51,34,16,8.0,7,17977,70.0,0,0,0,1,1.0,21739.0,48,26.52,739,13,0
1305073,2135213,3.0,1,52526,17.02,1,15,11.0,10,12589,61.86,0,0,0,0,0.0,19318.0,36,25.83,777,14,0
1141682,2817572,0.5,1,49702,21.56,21,20,13.0,8,16780,57.57,0,0,0,1,1.0,32593.0,48,6.3,770,11,0
1305187,2201148,3.0,2,53382,20.33,6,13,8.0,7,16664,39.91,0,3,3,2,0.0,22702.0,60,8.56,466,7,0
1651661,2824483,3.0,1,51617,18.42,6,17,16.0,12,11358,40.66,0,0,0,1,0.0,33244.0,48,19.7,1006,11,0
1441179,2477908,0.5,1,59480,23.02,18,16,11.0,6,13421,70.99,1,1,1,0,0.0,23687.0,36,14.61,817,12,0
1778319,2822216,0.5,1,55251,22.91,4,14,13.0,8,13864,71.46,0,1,1,1,0.0,19750.0,60,14.9,469,13,0
1843935,2531886,0.5,0,54301,23.2,5,12,10.0,9,14622,72.19,10,8,6,0,0.0,27566.0,36,18.9,1009,8,0
1217755,2031192,3.0,0,54644,18.41,15,9,8.0,5,12860,75.47,0,8,5,0,0.0,17462.0,60,17.61,440,11,0
1662182,2831175,12.0,2,45635,18.14,27,11,10.0,6,14116,76.75,0,0,0,0,0.0,26866.0,48,6.32,635,11,0
1219382,2713445,8.0,0,49008,26.67,5,14,13.0,10,12843,48.15,0,0,0,0,0.0,25081.0,36,23.09,972,14,0
1499905,2833260,12.0,1,47166,16.89,20,17,17.0,13,14062,69.24,0,0,0,1,0.0,24581.0,36,16.37,869,12,0
1822616,2785245,0.5,1,53679,25.6,4,21,17.0,12,12841,74.46,0,0,0,8,1.0,21595.0,48,9.78,545,13,0
1105105,2868407,0.5,0,51913,24.59,10,13,13.0,10,14654,63.96,1,5,3,1,0.0,23820.0,36,18.25,864,15,0
1300366,2699450,12.0,1,54023,18.34,9,17,11.0,10,12151,92.14,0,0,0,1,0.0,21251.0,36,9.72,683,8,0
1052842,2160280,8.0,1,56910,21.38,7,15,15.0,8,14303,57.2,0,0,0,1,0.0,21618.0,48,8.2,530,15,0
1355089,2426440,12.0,2,55807,20.41,16,10,8.0,6,16507,74.36,0,0,0,2,0.0,21231.0,36,19.73,786,11,0
1183977,2520434,0.5,2,52190,26.71,38,16,11.0,7,10868,76.61,0,0,0,0,0.0,18622.0,60,10.24,398,9,0
1363205,2780620,0.5,1,56680,17.42,10,17,12.0,7,13721,59.04,0,0,0,1,0.0,28326.0,48,7.41,684,5,0
1542176,2343452,12.0,0,49827,14.76,3,19,17.0,11,11716,86.34,0,0,0,2,0.0,17478.0,60,11.14,381,10,0
1259656,2832857,8.0,0,59544,15.77,40,21,15.0,12,16884,71.12,0,0,0,0,0.0,28067.0,48,9.22,701,11,0
1763103,2894270,3.0,1,57906,16.7,6,18,16.0,10,11379,81.37,3,19,18,0,0.0,19551.0,36,8.69,619,10,0
1537902,2037466,1.0,0,46919,20.29,1,12,8.0,4,13623,79.41,0,0,0,1,0.0,36367.0,36,9.17,1159,9,0
1057296,2436868,8.0,0,55572,18.51,13,18,10.0,9,12332,45.42,0,0,0,1,1.0,24721.0,48,9.68,623,3,0
1175295,2692467,3.0,0,46942,20.39,6,9,6.0,4,15044,56.97,0,5,4,0,0.0,25623.0,60,17.48,643,3,0
1822248,2370333,8.0,1,52218,21.22,6,17,15.0,10,15394,66.41,1,1,1,0,0.0,19935.0,48,9.87,504,14,0
1788940,2357753,1.0,2,52985,22.0,13,18,13.0,10,11218,48.9,1,0,0,0,0.0,24530.0,60,7.98,497,11,0
1370573,2886981,0.5,1,51103,18.13,8,16,8.0,7,11809,81.21,0,0,0,0,0.0,20659.0,60,17.67,788,15,0
1085188,2724730,8.0,2,56274,11.78,21,14,11.0,9,10877,48.54,0,0,0,0,0.0,24528.0,36,10.11,793,12,0
1675499,2496123,1.0,0,53288,24.98,17,15,15.0,9,15920,78.31,1,0,0,0,0.0,26649.0,60,20.51,714,13,0
1259007,2305091,12.0,0,52561,24.52,3,7,7.0,4,15873,51.12,0,1,1,1,0.0,25631.0,48,13.53,694,10,0
1135169,2633411,8.0,0,50789,7.61,29,11,6.0,5,9237,97.14,0,14,9,0,0.0,25603.0,48,9.92,648,4,0
1520258,2217863,8.0,2,50936,15.98,9,10,8.0,8,17726,50.99,7,0,0,0,0.0,27392.0,60,18.72,706,12,0
1027233,2784800,0.5,0,57941,22.12,21,19,10.0,6,15126,62.78,0,4,4,1,0.0,23737.0,48,14.72,657,1,0
1403647,2770485,0.5,0,49339,18.92,5,14,7.0,6,11935,63.14,1,0,0,0,0.0,20240.0,48,15.48,568,3,0
1110491,2006484,0.5,1,51303,32.21,25,18,17.0,15,14321,93.13,1,17,13,1,0.0,22063.0,60,16.37,541,6,0
1281701,2290514,0.5,1,47081,17.9,9,17,13.0,9,9450,62.65,0,0,0,4,0.0,27699.0,60,13.55,638,8,0
1537239,2791812,3.0,2,52211,13.62,31,19,11.0,7,11488,70.92,0,0,0,0,0.0,28982.0,48,12.83,775,4,0
1567092,2222450,8.0,1,57146,15.48,16,6,5.0,5,15019,80.67,0,0,0,0,0.0,19892.0,60,21.09,539,13,0
1012950,2580108,1.0,2,49389,20.08,1,15,9.0,9,15121,83.22,0,4,3,1,0.0,16364.0,48,10.5,419,12,0
1377212,2317851,12.0,0,55014,20.86,7,14,7.0,4,8028,50.2,9,0,0,1,0.0,18519.0,60,20.4,495,14,0
1477297,2372590,3.0,2,43266,14.24,5,14,11.0,10,12157,40.78,0,9,5,1,0.0,22931.0,48,23.14,737,8,0
1688008,2825690,12.0,1,52928,13.42,6,6,6.0,3,12971,79.78,0,0,0,2,0.0,32288.0,60,12.6,728,15,0
1099135,2840295,0.5,1,50681,20.12,2,13,10.0,10,15032,64.81,1,0,0,1,0.0,23020.0,48,15.81,650,10,0
1362355,2495355,0.5,2,50840,25.43,36,18,10.0,7,11782,66.75,0,0,0,2,0.0,13703.0,60,18.4,351,10,0
1108040,2333212,8.0,0,53196,18.31,1,8,6.0,4,9773,71.62,1,0,0,1,0.0,22127.0,60,14.4,519,5,0
1167140,2544027,0.5,1,54721,11.54,40,19,11.0,8,13290,100.0,0,0,0,18,0.0,22593.0,36,15.3,787,10,0
1430048,2171278,12.0,2,49210,22.73,6,17,13.0,11,15632,44.94,0,8,7,1,0.0,26666.0,48,14.68,738,10,0
1774597,2869792,8.0,1,55358,22.77,7,24,15.0,9,12568,89.21,1,0,0,10,0.0,22629.0,48,11.48,590,10,0
1437851,2449421,8.0,1,50228,27.66,5,18,15.0,13,10009,73.94,0,0,0,16,0.0,23008.0,60,12.11,513,10,0
1431389,2024262,12.0,1,56296,24.62,6,15,11.0,10,13681,58.84,0,0,0,0,0.0,24682.0,60,7.42,494,5,0
1369986,2506463,3.0,1,56657,20.66,3,14,11.0,6,10429,69.84,7,0,0,0,0.0,24120.0,48,12.01,635,9,0
1256290,2332731,0.5,0,51175,22.33,3,13,11.0,10,12757,60.18,0,0,0,0,0.0,21699.0,60,13.14,495,5,0
1594580,2450352,1.0,2,50984,14.32,5,10,8.0,7,12963,67.44,0,0,0,2,0.0,29581.0,48,15.47,830,14,0
1531192,2241709,0.5,1,49554,17.44,5,12,7.0,4,13386,74.94,0,0,0,1,0.0,23987.0,48,11.31,624,8,0
1457295,2461241,12.0,0,47318,16.41,6,16,9.0,6,13044,64.3,0,0,0,1,0.0,20615.0,48,17.26,598,2,0
1697294,2673110,1.0,2,49757,23.07,20,12,6.0,4,12731,93.13,0,0,0,0,0.0,24264.0,36,14.67,837,14,0
1559617,2583691,0.5,0,47555,9.23,3,18,17.0,12,15293,80.18,0,0,0,1,0.0,21057.0,48,15.39,590,10,0
1054187,2759909,3.0,1,52210,23.06,29,11,8.0,5,14785,86.78,2,0,0,16,0.0,18018.0,60,13.85,418,13,0
1391841,2892953,12.0,2,48722,22.35,2,20,17.0,12,10001,43.33,0,0,0,12,0.0,18452.0,60,20.06,489,3,0
1755718,2878513,3.0,1,48737,22.52,5,26,19.0,13,13528,70.55,1,0,0,0,0.0,16863.0,48,18.64,501,8,0
1027687,2751100,8.0,2,50743,23.36,7,12,8.0,7,16102,71.67,0,0,0,1,1.0,22763.0,60,8.16,557,11,0
1612210,2738958,0.5,2,57475,19.18,3,14,9.0,6,16325,52.48,0,0,0,0,0.0,22818.0,60,12.66,515,9,0
1742654,2835950,0.5,1,54227,13.2,30,20,18.0,18,12553,78.74,0,0,0,0,0.0,20617.0,48,8.78,511,9,0
1312489,2757379,0.5,1,50823,20.54,4,10,6.0,5,12516,76.83,0,0,0,0,0.0,17925.0,48,16.41,512,1,0
1782011,2089817,3.0,1,48288,21.71,1,17,13.0,11,12291,84.04,0,0,0,0,0.0,27920.0,60,7.19,555,9,0
1204198,2289693,0.5,2,52437,18.74,25,16,13.0,9,15214,89.9,0,0,0,0,0.0,18351.0,60,18.27,469,8,0
1048473,2831078,1.0,0,49745,16.74,8,12,11.0,9,13584,75.26,0,2,1,2,0.0,17901.0,48,23.41,578,9,0
1716001,2737666,3.0,2,56841,27.46,13,12,7.0,6,13438,56.99,0,0,0,0,0.0,27998.0,36,15.42,976,13,0
1869611,2076687,0.5,1,56658,14.1,5,7,5.0,5,11634,69.09,0,0,0,0,0.0,20558.0,48,26.56,700,13,0
1468772,2132300,0.5,0,49474,13.36,8,16,13.0,9,12535,87.86,0,0,0,0,0.0,24953.0,48,11.12,646,8,0
1758574,2608416,3.0,1,57244,21.69,6,11,9.0,5,15421,61.64,0,0,0,0,0.0,21085.0,60,16.75,521,4,0
1558145,2192619,8.0,1,55703,18.36,2,8,6.0,4,15301,39.8,0,0,0,2,0.0,17009.0,60,11.3,372,8,0
1001513,2864202,1.0,0,55338,20.73,4,18,10.0,7,14869,67.51,13,0,0,0,0.0,22486.0,36,18.42,818,10,0
1805183,2486823,12.0,1,53593,26.9,12,14,11.0,9,10025,70.84,0,0,0,2,0.0,21397.0,48,9.24,535,8,0
1667418,2297813,3.0,1,50409,20.36,1,18,12.0,12,11538,74.57,0,3,3,1,0.0,12870.0,48,15.55,362,4,0
1803901,2565206,8.0,2,53372,14.35,4,15,8.0,7,14034,95.08,0,0,0,2,0.0,11765.0,60,7.17,234,9,0
1218065,2635729,8.0,1,44484,16.86,1,14,14.0,7,16700,65.64,0,6,5,2,0.0,18391.0,60,7.25,366,7,0
1455383,2854162,1.0,1,54291,15.76,31,23,20.0,12,10942,62.3,0,1,1,0,0.0,36045.0,48,12.27,954,10,0
1186727,2607289,12.0,1,56437,17.84,40,8,4.0,4,8547,68.8,7,0,0,1,0.0,19864.0,60,10.87,431,8,0
1345757,2009775,1.0,1,54212,18.74,7,14,7.0,4,13332,68.35,0,0,0,1,0.0,16693.0,60,23.96,480,2,0
1321931,2027171,0.5,0,50589,20.27,28,13,10.0,9,14939,58.92,1,0,0,5,0.0,25633.0,48,27.66,888,4,0
1482793,2512697,12.0,0,54530,17.1,35,20,18.0,18,12133,100.0,0,4,3,1,0.0,24122.0,36,23.78,944,11,0
1478136,2293867,12.0,1,51042,14.87,1,15,12.0,11,13159,86.13,0,8,6,0,0.0,15708.0,48,17.96,461,15,0
1263196,2478083,12.0,1,51190,4.97,6,18,10.0,8,15054,72.78,9,0,0,1,0.0,19977.0,60,20.04,530,13,0
